Alameda,2015,4,26,7.40
Alameda,2015,4,27,9.00
Alameda,2015,4,28,8.40
Alameda,2015,4,29,14.80
Alameda,2015,4,30,13.70
Alameda,2015,5,1,14.50
Alameda,2015,5,2,13.80
Alameda,2015,5,3,9.50
Alameda,2015,5,4,9.00
Alameda,2015,5,5,11.80
Alameda,2015,5,6,13.70
Alameda,2015,5,7,12.40
Alameda,2015,5,8,15.30
Alameda,2015,5,9,10.80
Alameda,2015,5,10,10.00
Alameda,2015,5,11,10.70
Alameda,2015,5,12,10.70
Alameda,2015,5,13,7.70
Alameda,2015,5,14,6.40
Alameda,2015,5,15,7.50
Alameda,2015,5,16,6.50
Alameda,2015,5,17,5.20
Alameda,2015,5,18,7.80
Alameda,2015,5,19,6.60
Alameda,2015,5,20,6.00
Alameda,2015,5,21,4.80
Alameda,2015,5,22,6.10
Alameda,2015,5,23,9.80
Alameda,2015,5,24,8.80
Alameda,2015,5,25,5.00
Alameda,2015,5,26,4.30
Alameda,2015,5,27,6.50
Alameda,2015,5,28,5.60
Alameda,2015,5,29,6.00
Alameda,2015,5,30,7.00
Alameda,2015,5,31,8.60
Alameda,2015,6,1,5.50
Alameda,2015,6,2,6.20
Alameda,2015,6,3,9.30
Alameda,2015,6,4,11.50
Alameda,2015,6,5,12.40
Alameda,2015,6,6,8.70
Alameda,2015,6,7,7.50
Alameda,2015,6,8,7.50
Alameda,2015,6,9,6.50
Alameda,2015,6,10,8.50
Alameda,2015,6,11,12.90
Alameda,2015,6,12,13.70
Alameda,2015,6,13,16.60
Alameda,2015,6,14,18.40
Alameda,2015,6,15,15.50
Alameda,2015,6,16,15.70
Alameda,2015,6,17,16.80
Alameda,2015,6,18,12.30
Alameda,2015,6,19,10.30
Alameda,2015,6,20,9.80
Alameda,2015,6,21,9.60
Alameda,2015,6,22,8.50
Alameda,2015,6,23,12.60
Alameda,2015,6,24,11.80
Alameda,2015,6,25,13.10
Alameda,2015,6,26,11.90
Alameda,2015,6,27,8.60
Alameda,2015,6,28,4.30
Alameda,2015,6,29,5.10
Alameda,2015,6,30,9.50
Alameda,2015,7,1,9.50
Alameda,2015,7,2,7.60
Alameda,2015,7,3,6.80
Alameda,2015,7,4,12.50
Alameda,2015,7,5,5.90
Alameda,2015,7,6,5.60
Alameda,2015,7,7,6.00
Alameda,2015,7,8,5.30
Alameda,2015,7,9,6.30
Alameda,2015,7,10,7.00
Alameda,2015,7,11,4.00
Alameda,2015,7,12,4.50
Alameda,2015,7,13,5.40
Alameda,2015,7,14,5.50
Alameda,2015,7,15,9.30
Alameda,2015,7,16,8.40
Alameda,2015,7,17,8.80
Alameda,2015,7,18,6.80
Alameda,2015,7,19,6.30
Alameda,2015,7,20,8.80
Alameda,2015,7,21,6.40
Alameda,2015,7,22,10.00
Alameda,2015,7,23,9.00
Alameda,2015,7,24,6.50
Alameda,2015,7,25,4.80
Alameda,2015,7,26,7.30
Alameda,2015,7,27,11.90
Alameda,2015,7,28,16.50
Alameda,2015,7,29,7.60
Alameda,2015,7,30,9.40
Alameda,2015,7,31,7.40
Alameda,2015,8,1,8.90
Alameda,2015,8,2,9.30
Alameda,2015,8,3,6.50
Alameda,2015,8,4,5.10
Alameda,2015,8,5,8.80
Alameda,2015,8,6,13.20
Alameda,2015,8,7,12.90
Alameda,2015,8,8,8.80
Alameda,2015,8,9,4.50
Alameda,2015,8,10,2.80
Alameda,2015,8,11,3.40
Alameda,2015,8,12,4.00
Alameda,2015,8,13,3.30
Alameda,2015,8,14,5.40
Alameda,2015,8,15,25.80
Alameda,2015,8,16,44.80
Alameda,2015,8,17,26.50
Alameda,2015,8,18,24.10
Alameda,2015,8,19,16.50
Alameda,2015,8,20,14.10
Alameda,2015,8,21,11.80
Alameda,2015,8,22,10.40
Alameda,2015,8,23,10.50
Alameda,2015,8,24,16.30
Alameda,2015,8,25,18.60
Alameda,2015,8,26,16.70
Alameda,2015,8,27,10.10
Alameda,2015,8,28,7.40
Alameda,2015,8,29,3.20
Alameda,2015,8,30,5.80
Alameda,2015,8,31,11.20
Alameda,2015,9,1,10.20
Alameda,2015,9,2,6.60
Alameda,2015,9,3,8.90
Alameda,2015,9,4,9.20
Alameda,2015,9,5,6.50
Alameda,2015,9,6,11.90
Alameda,2015,9,7,9.30
Alameda,2015,9,8,13.20
Alameda,2015,9,9,10.70
Alameda,2015,9,10,8.50
Alameda,2015,9,11,8.80
Alameda,2015,9,12,8.60
Alameda,2015,9,13,12.70
Alameda,2015,9,14,7.00
Alameda,2015,9,15,7.10
Alameda,2015,9,16,4.30
Alameda,2015,9,17,7.40
Alameda,2015,9,18,9.10
Alameda,2015,9,19,11.00
Alameda,2015,9,20,12.10
Alameda,2015,9,21,15.60
Alameda,2015,9,22,13.10
Alameda,2015,9,23,12.30
Alameda,2015,9,24,9.50
Alameda,2015,9,25,10.00
Alameda,2015,9,26,7.90
Alameda,2015,9,27,14.80
Alameda,2015,9,28,10.80
Alameda,2015,9,29,10.70
Alameda,2015,9,30,11.30
Alameda,2015,10,1,7.90
Alameda,2015,10,2,10.50
Alameda,2015,10,3,14.90
Alameda,2015,10,4,12.70
Alameda,2015,10,5,11.20
Alameda,2015,10,6,9.80
Alameda,2015,10,7,14.00
Alameda,2015,10,8,13.10
Alameda,2015,10,9,9.80
Alameda,2015,10,10,6.00
Alameda,2015,10,11,7.40
Alameda,2015,10,12,14.00
Alameda,2015,10,13,14.60
Alameda,2015,10,14,11.00
Alameda,2015,10,15,8.80
Alameda,2015,10,16,8.20
Alameda,2015,10,17,4.50
Alameda,2015,10,18,4.40
Alameda,2015,10,19,4.20
Alameda,2015,10,20,7.80
Alameda,2015,10,21,9.20
Alameda,2015,10,22,12.50
Alameda,2015,10,23,12.80
Alameda,2015,10,24,12.50
Alameda,2015,10,25,8.30
Alameda,2015,10,26,7.70
Alameda,2015,10,27,7.50
Alameda,2015,10,28,5.50
Alameda,2015,10,29,6.90
Alameda,2015,10,30,11.80
Alameda,2015,10,31,7.80
Alameda,2015,11,1,3.70
Alameda,2015,11,2,4.40
Alameda,2015,11,3,5.20
Alameda,2015,11,4,7.80
Alameda,2015,11,5,10.80
Alameda,2015,11,6,11.30
Alameda,2015,11,7,13.50
Alameda,2015,11,8,8.30
Alameda,2015,11,9,3.60
Alameda,2015,11,10,5.80
Alameda,2015,11,11,14.30
Alameda,2015,11,12,13.20
Alameda,2015,11,13,16.60
Alameda,2015,11,14,18.20
Alameda,2015,11,15,5.80
Alameda,2015,11,16,5.20
Alameda,2015,11,17,6.70
Alameda,2015,11,18,10.00
Alameda,2015,11,19,9.10
Alameda,2015,11,20,10.70
Alameda,2015,11,21,16.70
Alameda,2015,11,22,23.90
Alameda,2015,11,23,18.90
Alameda,2015,11,24,9.10
Alameda,2015,11,25,7.80
Alameda,2015,11,26,11.50
Alameda,2015,11,27,9.90
Alameda,2015,11,28,11.80
Alameda,2015,11,29,19.00
Alameda,2015,11,30,14.90
Alameda,2015,12,1,11.30
Alameda,2015,12,2,21.10
Alameda,2015,12,3,14.20
Alameda,2015,12,4,11.30
Alameda,2015,12,5,14.10
Alameda,2015,12,6,12.00
Alameda,2015,12,7,13.30
Alameda,2015,12,8,16.10
Alameda,2015,12,9,9.70
Alameda,2015,12,10,7.70
Alameda,2015,12,11,6.80
Alameda,2015,12,12,7.80
Alameda,2015,12,13,5.90
Alameda,2015,12,14,4.90
Alameda,2015,12,15,6.80
Alameda,2015,12,16,12.40
Alameda,2015,12,17,12.40
Alameda,2015,12,18,9.50
Alameda,2015,12,19,5.40
Alameda,2015,12,20,6.50
Alameda,2015,12,21,2.90
Alameda,2015,12,22,7.70
Alameda,2015,12,23,8.20
Alameda,2015,12,24,7.80
Alameda,2015,12,25,9.30
Alameda,2015,12,26,10.40
Alameda,2015,12,27,15.80
Alameda,2015,12,28,11.70
Alameda,2015,12,29,12.90
Alameda,2015,12,30,13.00
Alameda,2015,12,31,17.30
Alameda,2016,1,1,9.90
Alameda,2016,1,2,13.00
Alameda,2016,1,3,22.40
Alameda,2016,1,4,17.10
Alameda,2016,1,5,7.80
Alameda,2016,1,6,6.20
Alameda,2016,1,7,9.50
Alameda,2016,1,8,14.00
Alameda,2016,1,9,9.70
Alameda,2016,1,10,10.70
Alameda,2016,1,11,13.60
Alameda,2016,1,12,14.30
Alameda,2016,1,13,9.80
Alameda,2016,1,14,7.30
Alameda,2016,1,15,10.70
Alameda,2016,1,16,7.00
Alameda,2016,1,17,5.30
Alameda,2016,1,18,9.70
Alameda,2016,1,19,9.80
Alameda,2016,1,20,13.80
Alameda,2016,1,21,12.90
Alameda,2016,1,22,3.90
Alameda,2016,1,23,7.20
Alameda,2016,1,24,6.40
Alameda,2016,1,25,9.90
Alameda,2016,1,26,12.50
Alameda,2016,1,27,14.10
Alameda,2016,1,28,19.10
Alameda,2016,1,29,7.50
Alameda,2016,1,30,5.30
Alameda,2016,1,31,5.90
Alameda,2016,2,1,5.00
Alameda,2016,2,2,8.00
Alameda,2016,2,3,11.00
Alameda,2016,2,4,10.00
Alameda,2016,2,5,13.60
Alameda,2016,2,6,15.60
Alameda,2016,2,7,12.60
Alameda,2016,2,8,8.50
Alameda,2016,2,9,22.00
Alameda,2016,2,10,20.30
Alameda,2016,2,11,17.80
Alameda,2016,2,12,14.80
Alameda,2016,2,13,11.30
Alameda,2016,2,14,9.70
Alameda,2016,2,15,8.50
Alameda,2016,2,16,15.10
Alameda,2016,2,17,8.10
Alameda,2016,2,18,7.40
Alameda,2016,2,19,7.70
Alameda,2016,2,20,7.70
Alameda,2016,2,21,10.90
Alameda,2016,2,22,10.90
Alameda,2016,2,23,9.80
Alameda,2016,2,24,16.70
Alameda,2016,2,25,21.80
Alameda,2016,2,26,10.50
Alameda,2016,2,27,6.10
Alameda,2016,2,28,11.30
Alameda,2016,2,29,12.00
Alameda,2016,3,1,8.40
Alameda,2016,3,2,8.90
Alameda,2016,3,3,6.20
Alameda,2016,3,4,5.80
Alameda,2016,3,5,3.10
Alameda,2016,3,6,8.50
Alameda,2016,3,7,5.50
Alameda,2016,3,8,6.70
Alameda,2016,3,9,7.50
Alameda,2016,3,10,6.40
Alameda,2016,3,11,6.40
Alameda,2016,3,12,5.80
Alameda,2016,3,13,7.30
Alameda,2016,3,14,8.80
Alameda,2016,3,15,10.20
Alameda,2016,3,16,11.30
Alameda,2016,3,17,9.50
Alameda,2016,3,18,9.10
Alameda,2016,3,19,6.00
Alameda,2016,3,20,5.20
Alameda,2016,3,21,8.70
Alameda,2016,3,22,6.50
Alameda,2016,3,23,7.60
Alameda,2016,3,24,9.70
Alameda,2016,3,25,12.40
Alameda,2016,3,26,11.30
Alameda,2016,3,27,7.80
Alameda,2016,3,28,6.40
Alameda,2016,3,29,8.00
Alameda,2016,3,30,12.40
Alameda,2016,3,31,10.30
Alameda,2016,4,1,8.30
Alameda,2016,4,2,10.60
Alameda,2016,4,3,8.50
Alameda,2016,4,4,10.40
Alameda,2016,4,5,13.10
Alameda,2016,4,6,11.30
Alameda,2016,4,7,15.00
Alameda,2016,4,8,12.20
Alameda,2016,4,9,7.30
Alameda,2016,4,10,6.60
Alameda,2016,4,11,9.80
Alameda,2016,4,12,9.10
Alameda,2016,4,13,11.10
Alameda,2016,4,14,9.80
Alameda,2016,4,15,7.70
Alameda,2016,4,16,8.80
Alameda,2016,4,17,13.20
Alameda,2016,4,18,16.90
Alameda,2016,4,19,12.20
Alameda,2016,4,20,9.00
Alameda,2016,4,21,4.60
Alameda,2016,4,22,5.70
Alameda,2016,4,23,3.80
Alameda,2016,4,24,6.30
Alameda,2016,4,25,6.80
Alameda,2016,4,26,11.80
Alameda,2016,4,27,8.70
Alameda,2016,4,28,10.80
Alameda,2016,4,29,12.20
Alameda,2016,4,30,6.00
Alameda,2016,5,1,11.80
Alameda,2016,5,2,11.20
Alameda,2016,5,3,11.80
Alameda,2016,5,4,9.00
Alameda,2016,5,5,6.90
Alameda,2016,5,6,8.30
Alameda,2016,5,7,5.50
Alameda,2016,5,8,5.50
Alameda,2016,5,9,8.80
Alameda,2016,5,10,12.70
Alameda,2016,5,11,12.50
Alameda,2016,5,12,10.90
Alameda,2016,5,13,8.00
Alameda,2016,5,14,5.10
Alameda,2016,5,15,5.80
Alameda,2016,5,16,9.80
Alameda,2016,5,17,13.70
Alameda,2016,5,18,19.00
Alameda,2016,5,19,12.70
Alameda,2016,5,20,8.20
Alameda,2016,5,21,6.20
Alameda,2016,5,22,3.90
Alameda,2016,5,23,4.30
Alameda,2016,5,24,4.20
